Transaction ID;Site;Borne;Connecteur;Flotte;Date de début;Durée (HH:MM);Gain de charge (%);Energie délivrée (Wh);Montant facturé (CFA);T1 Créneau;T2 Créneau;T3 Créneau;T4 Créneau;T5 Créneau;T1 Prix/kWh (CFA);T2 Prix/kWh (CFA);T3 Prix/kWh (CFA);T4 Prix/kWh (CFA);T5 Prix/kWh (CFA);T1 Énergie (kWh);T2 Énergie (kWh);T3 Énergie (kWh);T4 Énergie (kWh);T5 Énergie (kWh);T1 Coût (CFA);T2 Coût (CFA);T3 Coût (CFA);T4 Coût (CFA);T5 Coût (CFA)
1749167236;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-06-05 23:46;00:19;38;10043.00;2310.00;Tarif unique;;;;;231;;;;;10.043;;;;;2310;;;;
1749164200;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 22:56;01:36;96;26015.00;5984.00;Tarif unique;;;;;231;;;;;26.015;;;;;5984;;;;
1749163768;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-05 22:49;00:12;9;2733.00;629.00;Tarif unique;;;;;231;;;;;2.733;;;;;629;;;;
1749161927;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-05 22:18;00:29;49;13051.00;3002.00;Tarif unique;;;;;231;;;;;13.051;;;;;3002;;;;
1749151628;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 19:26;00:37;61;16288.00;3747.00;Tarif unique;;;;;231;;;;;16.288;;;;;3747;;;;
1749151301;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-05 19:21;00:23;38;10067.00;2316.00;Tarif unique;;;;;231;;;;;10.067;;;;;2316;;;;
1749150902;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-05 19:14;01:06;66;19145.00;4404.00;Tarif unique;;;;;231;;;;;19.145;;;;;4404;;;;
1749145716;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-05 17:48;01:40;81;23725.00;5457.00;Tarif unique;;;;;231;;;;;23.725;;;;;5457;;;;
1749144266;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 17:24;01:47;87;25143.00;5783.00;Tarif unique;;;;;231;;;;;25.143;;;;;5783;;;;
1749135161;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 14:52;00:38;47;12638.00;2907.00;Tarif unique;;;;;231;;;;;12.638;;;;;2907;;;;
1749134629;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-05 14:43;00:24;42;13089.00;3011.00;Tarif unique;;;;;231;;;;;13.089;;;;;3011;;;;
1749134181;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-05 14:36;01:24;78;22023.00;5066.00;Tarif unique;;;;;231;;;;;22.023;;;;;5066;;;;
1749131620;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-05 13:53;00:35;64;17025.00;3916.00;Tarif unique;;;;;231;;;;;17.025;;;;;3916;;;;
1749116657;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-05 09:43;00:36;63;16784.00;3861.00;Tarif unique;;;;;231;;;;;16.784;;;;;3861;;;;
1749094392;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 03:32;01:19;83;22012.00;5063.00;Tarif unique;;;;;231;;;;;22.012;;;;;5063;;;;
1749089334;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-05 02:08;01:01;38;12290.00;2827.00;Tarif unique;;;;;231;;;;;12.29;;;;;2827;;;;
1749088886;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-05 02:01;00:25;14;4023.00;926.00;Tarif unique;;;;;231;;;;;4.023;;;;;926;;;;
1749088534;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-05 01:55;00:08;15;4092.00;942.00;Tarif unique;;;;;231;;;;;4.092;;;;;942;;;;
1749087813;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-05 01:43;00:55;80;29947.00;6888.00;Tarif unique;;;;;231;;;;;29.947;;;;;6888;;;;
1749087658;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-05 01:40;01:49;82;22803.00;5245.00;Tarif unique;;;;;231;;;;;22.803;;;;;5245;;;;
1749087612;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-05 01:39;00:31;84;19893.00;4576.00;Tarif unique;;;;;231;;;;;19.893;;;;;4576;;;;
1749086810;Petro Ivoire GANDHI;PI-GA-CP04;Connecteur A;Fleetch RCI;2025-06-05 01:26;05:37;0.0;16469.00;3294.00;Tarif unique;;;;;201;;;;;16.469;;;;;3294;;;;
1749075905;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-04 22:24;01:22;88;23341.00;5369.00;Tarif unique;;;;;231;;;;;23.341;;;;;5369;;;;
1749074682;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-06-04 22:04;01:49;94;25841.00;5944.00;Tarif unique;;;;;231;;;;;25.841;;;;;5944;;;;
1749074001;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-04 21:53;00:44;18;5422.00;1248.00;Tarif unique;;;;;231;;;;;5.422;;;;;1248;;;;
1749073813;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-04 21:49;00:57;63;16696.00;3841.00;Tarif unique;;;;;231;;;;;16.696;;;;;3841;;;;
1749073764;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-04 21:49;00:30;32;11892.00;2736.00;Tarif unique;;;;;231;;;;;11.892;;;;;2736;;;;
1749070207;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-04 20:49;00:53;73;19034.00;4378.00;Tarif unique;;;;;231;;;;;19.034;;;;;4378;;;;
1749060750;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-04 18:12;00:20;36;13037.00;2999.00;Tarif unique;;;;;231;;;;;13.037;;;;;2999;;;;
1749056230;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-04 16:56;00:29;52;14041.00;3230.00;Tarif unique;;;;;231;;;;;14.041;;;;;3230;;;;
1749052041;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-04 15:46;00:27;44;21032.00;4838.00;Tarif unique;;;;;231;;;;;21.032;;;;;4838;;;;
1749047997;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-04 14:39;00:39;62;16526.00;3801.00;Tarif unique;;;;;231;;;;;16.526;;;;;3801;;;;
1749047633;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-04 14:33;01:12;70;19003.00;4371.00;Tarif unique;;;;;231;;;;;19.003;;;;;4371;;;;
1749042008;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-04 12:59;00:30;49;13069.00;3006.00;Tarif unique;;;;;231;;;;;13.069;;;;;3006;;;;
1749030177;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-04 09:42;00:40;62;16737.00;3850.00;Tarif unique;;;;;231;;;;;16.737;;;;;3850;;;;
1749022707;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-04 07:38;00:15;26;8100.00;1863.00;Tarif unique;;;;;230;;;;;8.1;;;;;1863;;;;
1749021909;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-04 07:24;00:31;30;11378.00;2617.00;Tarif unique;;;;;231;;;;;11.378;;;;;2617;;;;
1749019872;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-06-04 06:50;00:10;10;3036.00;699.00;Tarif unique;;;;;231;;;;;3.036;;;;;699;;;;
1749014081;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-06-04 05:14;00:10;5;2012.00;463.00;Tarif unique;;;;;231;;;;;2.012;;;;;463;;;;
1749009820;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-04 04:03;01:11;41;12048.00;2772.00;Tarif unique;;;;;231;;;;;12.048;;;;;2772;;;;
1749008706;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-06-04 03:44;00:22;35;9027.00;2077.00;Tarif unique;;;;;231;;;;;9.027;;;;;2077;;;;
1749006341;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-04 03:05;01:02;63;17023.00;3916.00;Tarif unique;;;;;231;;;;;17.023;;;;;3916;;;;
1749004588;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-04 02:36;01:27;55;16054.00;3693.00;Tarif unique;;;;;231;;;;;16.054;;;;;3693;;;;
1749003528;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-04 02:18;00:08;16;4064.00;935.00;Tarif unique;;;;;231;;;;;4.064;;;;;935;;;;
1748998954;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-04 01:02;00:30;11;3484.00;802.00;Tarif unique;;;;;231;;;;;3.484;;;;;802;;;;
1748998050;Petro Ivoire GANDHI;PI-GA-CP04;Connecteur A;Fleetch RCI;2025-06-04 00:47;03:33;0.0;18036.00;3608.00;Tarif unique;;;;;201;;;;;18.036;;;;;3608;;;;
1748996768;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-04 00:25;00:39;60;15801.00;3635.00;Tarif unique;;;;;231;;;;;15.801;;;;;3635;;;;
1748996408;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-04 00:19;00:46;74;19728.00;4538.00;Tarif unique;;;;;231;;;;;19.728;;;;;4538;;;;
1748996294;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-04 00:17;00:42;22;7760.00;1785.00;Tarif unique;;;;;231;;;;;7.76;;;;;1785;;;;
1748995407;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-04 00:03;00:53;77;20006.00;4602.00;Tarif unique;;;;;231;;;;;20.006;;;;;4602;;;;
1748985767;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 21:22;00:56;76;20017.00;4604.00;Tarif unique;;;;;231;;;;;20.017;;;;;4604;;;;
1748981560;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Fleetch RCI;2025-06-03 20:12;00:56;37;11005.00;2532.00;Tarif unique;;;;;231;;;;;11.005;;;;;2532;;;;
1748976559;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-03 18:48;00:49;65;17032.00;3918.00;Tarif unique;;;;;231;;;;;17.032;;;;;3918;;;;
1748972972;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-03 17:49;00:23;6;2097.00;483.00;Tarif unique;;;;;231;;;;;2.097;;;;;483;;;;
1748968820;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-03 16:40;01:05;75;20013.00;4603.00;Tarif unique;;;;;231;;;;;20.013;;;;;4603;;;;
1748968171;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-06-03 16:29;00:28;8;4151.00;955.00;Tarif unique;;;;;231;;;;;4.151;;;;;955;;;;
1748967908;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 16:24;00:13;24;6098.00;1403.00;Tarif unique;;;;;231;;;;;6.098;;;;;1403;;;;
1748963764;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Fleetch RCI;2025-06-03 15:15;01:30;79;22429.00;5159.00;Tarif unique;;;;;231;;;;;22.429;;;;;5159;;;;
1748962120;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-06-03 14:48;01:17;72;19016.00;4374.00;Tarif unique;;;;;231;;;;;19.016;;;;;4374;;;;
1748957588;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-03 13:32;01:03;62;16387.00;3770.00;Tarif unique;;;;;231;;;;;16.387;;;;;3770;;;;
1748956810;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-03 13:19;01:04;62;17013.00;3913.00;Tarif unique;;;;;231;;;;;17.013;;;;;3913;;;;
1748946564;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 10:29;00:35;59;16053.00;3693.00;Tarif unique;;;;;231;;;;;16.053;;;;;3693;;;;
1748944058;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-03 09:47;01:16;70;20949.00;4819.00;Tarif unique;;;;;231;;;;;20.949;;;;;4819;;;;
1748935208;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-03 07:19;01:03;64;18429.00;4239.00;Tarif unique;;;;;231;;;;;18.429;;;;;4239;;;;
1748927178;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-06-03 05:05;00:36;64;17035.00;3919.00;Tarif unique;;;;;231;;;;;17.035;;;;;3919;;;;
1748926874;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 05:00;00:01;0;30.00;7.00;Tarif unique;;;;;234;;;;;0.03;;;;;7;;;;
1748926293;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 04:51;00:06;0;379.00;88.00;Tarif unique;;;;;233;;;;;0.379;;;;;88;;;;
1748924820;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-03 04:26;01:12;68;19114.00;4397.00;Tarif unique;;;;;231;;;;;19.114;;;;;4397;;;;
1748920316;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-03 03:11;00:50;43;13009.00;2993.00;Tarif unique;;;;;231;;;;;13.009;;;;;2993;;;;
1748920040;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-03 03:06;00:01;2;596.00;138.00;Tarif unique;;;;;232;;;;;0.596;;;;;138;;;;
1748919418;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-03 02:56;00:08;15;4101.00;944.00;Tarif unique;;;;;231;;;;;4.101;;;;;944;;;;
1748918507;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-03 02:41;01:12;70;19021.00;4375.00;Tarif unique;;;;;231;;;;;19.021;;;;;4375;;;;
1748915262;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-03 01:47;00:04;0;208.00;48.00;Tarif unique;;;;;231;;;;;0.208;;;;;48;;;;
1748913991;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-03 01:26;00:16;0;1116.00;257.00;Tarif unique;;;;;231;;;;;1.116;;;;;257;;;;
1748912329;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 00:58;01:14;65;18139.00;4172.00;Tarif unique;;;;;231;;;;;18.139;;;;;4172;;;;
1748911109;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-03 00:38;00:46;52;14015.00;3224.00;Tarif unique;;;;;231;;;;;14.015;;;;;3224;;;;
1748909592;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-03 00:12;00:13;29;10069.00;2316.00;Tarif unique;;;;;231;;;;;10.069;;;;;2316;;;;
1748907265;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-02 23:34;00:34;57;15038.00;3459.00;Tarif unique;;;;;231;;;;;15.038;;;;;3459;;;;
1748904647;Petro Ivoire GANDHI;PI-GA-CP06;Connecteur A;Fleetch RCI;2025-06-02 22:50;04:42;0.0;5487.00;1098.00;Tarif unique;;;;;201;;;;;5.487;;;;;1098;;;;
1748900472;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-02 21:40;00:36;64;17020.00;3915.00;Tarif unique;;;;;231;;;;;17.02;;;;;3915;;;;
1748898926;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-02 21:15;00:47;41;11853.00;2727.00;Tarif unique;;;;;231;;;;;11.853;;;;;2727;;;;
1748891868;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Fleetch RCI;2025-06-02 19:17;00:51;56;14663.00;3373.00;Tarif unique;;;;;231;;;;;14.663;;;;;3373;;;;
1748891122;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-02 19:05;00:45;65;17339.00;3988.00;Tarif unique;;;;;231;;;;;17.339;;;;;3988;;;;
1748889912;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-06-02 18:44;00:22;4;2792.00;643.00;Tarif unique;;;;;231;;;;;2.792;;;;;643;;;;
1748889828;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Fleetch RCI;2025-06-02 18:43;00:10;19;5054.00;1163.00;Tarif unique;;;;;231;;;;;5.054;;;;;1163;;;;
1748888613;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-02 18:23;00:26;30;14091.00;3241.00;Tarif unique;;;;;231;;;;;14.091;;;;;3241;;;;
1748888135;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Fleetch RCI;2025-06-02 18:15;00:05;9;2368.00;545.00;Tarif unique;;;;;231;;;;;2.368;;;;;545;;;;
1748888096;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-06-02 18:14;00:28;44;11614.00;2672.00;Tarif unique;;;;;231;;;;;11.614;;;;;2672;;;;
1748887728;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-06-02 18:08;00:19;38;13108.00;3015.00;Tarif unique;;;;;231;;;;;13.108;;;;;3015;;;;
1748884613;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-02 17:16;01:10;71;20006.00;4602.00;Tarif unique;;;;;231;;;;;20.006;;;;;4602;;;;
1748881773;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-02 16:29;00:32;56;15055.00;3463.00;Tarif unique;;;;;231;;;;;15.055;;;;;3463;;;;
1748878931;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-06-02 15:41;00:34;60;16067.00;3696.00;Tarif unique;;;;;231;;;;;16.067;;;;;3696;;;;
1748875551;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-02 14:45;01:22;77;21937.00;5046.00;Tarif unique;;;;;231;;;;;21.937;;;;;5046;;;;
1748873320;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-02 14:08;00:55;60;16012.00;3683.00;Tarif unique;;;;;231;;;;;16.012;;;;;3683;;;;
1748872330;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-02 13:51;01:12;71;21019.00;4835.00;Tarif unique;;;;;231;;;;;21.019;;;;;4835;;;;
1748866763;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-02 12:19;01:00;81;21025.00;4836.00;Tarif unique;;;;;231;;;;;21.025;;;;;4836;;;;
1748845895;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-02 06:31;00:02;4;1026.00;236.00;Tarif unique;;;;;231;;;;;1.026;;;;;236;;;;
1748845337;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-02 06:21;00:15;0;195.00;45.00;Tarif unique;;;;;231;;;;;0.195;;;;;45;;;;
1748844970;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Fleetch RCI;2025-06-02 06:15;00:13;26;7120.00;1638.00;Tarif unique;;;;;231;;;;;7.12;;;;;1638;;;;
1748843410;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-02 05:49;00:27;10;4003.00;921.00;Tarif unique;;;;;231;;;;;4.003;;;;;921;;;;
1748841919;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-02 05:24;00:22;34;9027.00;2077.00;Tarif unique;;;;;231;;;;;9.027;;;;;2077;;;;
1748833999;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-06-02 03:12;01:13;53;16060.00;3694.00;Tarif unique;;;;;231;;;;;16.06;;;;;3694;;;;
1748833125;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-06-02 02:58;00:08;15;4043.00;930.00;Tarif unique;;;;;231;;;;;4.043;;;;;930;;;;
1748815596;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-01 22:06;00:51;36;11275.00;2594.00;Tarif unique;;;;;231;;;;;11.275;;;;;2594;;;;
1748812418;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-01 21:13;00:46;68;18032.00;4148.00;Tarif unique;;;;;231;;;;;18.032;;;;;4148;;;;
1748803002;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-01 18:36;01:33;81;22594.00;5197.00;Tarif unique;;;;;231;;;;;22.594;;;;;5197;;;;
1748802722;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-01 18:31;00:04;8;1788.00;412.00;Tarif unique;;;;;231;;;;;1.788;;;;;412;;;;
1748801662;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-01 18:14;00:51;68;18016.00;4144.00;Tarif unique;;;;;231;;;;;18.016;;;;;4144;;;;
1748797654;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-01 17:07;00:33;56;26100.00;6004.00;Tarif unique;;;;;231;;;;;26.1;;;;;6004;;;;
1748788658;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-06-01 14:37;01:31;79;22018.00;5065.00;Tarif unique;;;;;231;;;;;22.018;;;;;5065;;;;
1748787218;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-01 14:13;01:44;77;22842.00;5254.00;Tarif unique;;;;;231;;;;;22.842;;;;;5254;;;;
1748784469;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-01 13:27;01:02;80;30100.00;6924.00;Tarif unique;;;;;231;;;;;30.1;;;;;6924;;;;
1748778857;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-01 11:53;01:32;83;23206.00;5338.00;Tarif unique;;;;;231;;;;;23.206;;;;;5338;;;;
1748767139;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Fleetch RCI;2025-06-01 08:38;01:34;77;21460.00;4936.00;Tarif unique;;;;;231;;;;;21.46;;;;;4936;;;;
1748758969;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-06-01 06:22;01:18;83;22005.00;5062.00;Tarif unique;;;;;231;;;;;22.005;;;;;5062;;;;
1748751799;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-01 04:23;01:25;76;21008.00;4832.00;Tarif unique;;;;;231;;;;;21.008;;;;;4832;;;;
1748749539;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-06-01 03:45;00:25;23;6006.00;1382.00;Tarif unique;;;;;231;;;;;6.006;;;;;1382;;;;
1748747767;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-06-01 03:15;01:31;70;20168.00;4639.00;Tarif unique;;;;;231;;;;;20.168;;;;;4639;;;;
1748746546;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-06-01 02:55;01:17;56;16345.00;3760.00;Tarif unique;;;;;231;;;;;16.345;;;;;3760;;;;
1748745693;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-06-01 02:41;00:08;15;4108.00;945.00;Tarif unique;;;;;231;;;;;4.108;;;;;945;;;;
1748740128;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-06-01 01:08;00:36;48;13007.00;2992.00;Tarif unique;;;;;231;;;;;13.007;;;;;2992;;;;
1748736040;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-06-01 00:00;00:16;30;8038.00;1849.00;Tarif unique;;;;;231;;;;;8.038;;;;;1849;;;;
1748735237;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-05-31 23:46;01:26;64;18705.00;4303.00;Tarif unique;;;;;231;;;;;18.705;;;;;4303;;;;
1748732228;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-05-31 22:56;00:46;64;17022.00;3916.00;Tarif unique;;;;;231;;;;;17.022;;;;;3916;;;;
1748727703;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-05-31 21:41;00:34;38;13029.00;2997.00;Tarif unique;;;;;231;;;;;13.029;;;;;2997;;;;
1748723428;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-05-31 20:30;01:15;89;33277.00;7654.00;Tarif unique;;;;;231;;;;;33.277;;;;;7654;;;;
1748713755;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-05-31 17:48;00:36;88;21636.00;4977.00;Tarif unique;;;;;231;;;;;21.636;;;;;4977;;;;
1748712698;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-05-31 17:31;00:33;57;15033.00;3458.00;Tarif unique;;;;;231;;;;;15.033;;;;;3458;;;;
1748712054;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-05-31 17:20;01:27;83;23005.00;5292.00;Tarif unique;;;;;231;;;;;23.005;;;;;5292;;;;
1748711474;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-05-31 17:10;00:43;64;17031.00;3918.00;Tarif unique;;;;;231;;;;;17.031;;;;;3918;;;;
1748711199;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-05-31 17:06;01:44;80;23431.00;5390.00;Tarif unique;;;;;231;;;;;23.431;;;;;5390;;;;
1748710893;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-05-31 17:01;00:36;56;15031.00;3458.00;Tarif unique;;;;;231;;;;;15.031;;;;;3458;;;;
1748710602;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-05-31 16:56;00:24;30;11833.00;2722.00;Tarif unique;;;;;231;;;;;11.833;;;;;2722;;;;
1748706894;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-05-31 15:54;01:22;78;21014.00;4834.00;Tarif unique;;;;;231;;;;;21.014;;;;;4834;;;;
1748704555;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Fleetch RCI;2025-05-31 15:15;01:29;74;21022.00;4836.00;Tarif unique;;;;;231;;;;;21.022;;;;;4836;;;;
1748703357;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-05-31 14:55;01:19;72;20004.00;4601.00;Tarif unique;;;;;231;;;;;20.004;;;;;4601;;;;
1748695116;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-05-31 12:38;00:21;17;8048.00;1852.00;Tarif unique;;;;;231;;;;;8.048;;;;;1852;;;;
1748693691;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-05-31 12:14;00:22;31;15036.00;3459.00;Tarif unique;;;;;231;;;;;15.036;;;;;3459;;;;
